delivery_id,order_id,distance_km,traffic_level,estimated_time_min,actual_time_min,delivery_status
DEL0018010,ORD0018010,92.32,HIGH,158.26,287.1,SEVERELY_DELAYED
DEL0018011,ORD0018011,74.01,MEDIUM,126.87,167.23,DELAYED
DEL0018012,ORD0018012,65.69,LOW,112.61,99.06,ON_TIME
DEL0018013,ORD0018013,33.27,MEDIUM,57.03,61.37,ON_TIME
DEL0018014,ORD0018014,87.5,MEDIUM,150.0,211.09,DELAYED
DEL0018015,ORD0018015,33.78,HIGH,57.91,84.81,DELAYED
DEL0018016,ORD0018016,30.56,MEDIUM,52.39,71.05,DELAYED
DEL0018017,ORD0018017,82.94,LOW,142.18,144.15,ON_TIME
DEL0018018,ORD0018018,39.98,MEDIUM,68.54,89.92,DELAYED
DEL0018019,ORD0018019,20.06,MEDIUM,34.39,48.01,DELAYED
DEL0018020,ORD0018020,91.98,HIGH,157.68,264.73,SEVERELY_DELAYED
DEL0018021,ORD0018021,67.5,LOW,115.71,127.29,ON_TIME
DEL0018022,ORD0018022,88.29,HIGH,151.35,278.65,SEVERELY_DELAYED
DEL0018023,ORD0018023,22.93,LOW,39.31,43.19,ON_TIME
DEL0018024,ORD0018024,8.3,HIGH,14.23,21.64,SEVERELY_DELAYED
DEL0018025,ORD0018025,69.74,MEDIUM,119.55,166.37,DELAYED
DEL0018026,ORD0018026,36.91,HIGH,63.27,91.26,DELAYED
DEL0018027,ORD0018027,95.68,MEDIUM,164.02,183.14,ON_TIME
DEL0018028,ORD0018028,39.69,LOW,68.04,81.53,DELAYED
DEL0018029,ORD0018029,23.8,HIGH,40.8,73.82,SEVERELY_DELAYED
DEL0018030,ORD0018030,27.1,HIGH,46.46,65.27,DELAYED
DEL0018031,ORD0018031,31.88,LOW,54.65,57.95,ON_TIME
DEL0018032,ORD0018032,66.73,MEDIUM,114.39,140.75,DELAYED
DEL0018033,ORD0018033,23.73,MEDIUM,40.68,53.57,DELAYED
DEL0018034,ORD0018034,32.56,MEDIUM,55.82,69.5,DELAYED
DEL0018035,ORD0018035,43.65,LOW,74.83,88.03,DELAYED
DEL0018036,ORD0018036,32.98,MEDIUM,56.54,70.3,DELAYED
DEL0018037,ORD0018037,32.88,LOW,56.37,63.93,ON_TIME
DEL0018038,ORD0018038,51.17,SEVERE,87.72,216.04,SEVERELY_DELAYED
DEL0018039,ORD0018039,62.64,HIGH,107.38,180.91,SEVERELY_DELAYED
DEL0018040,ORD0018040,30.66,LOW,52.56,47.52,ON_TIME
DEL0018041,ORD0018041,237.94,LOW,407.9,429.55,ON_TIME
DEL0018042,ORD0018042,28.92,LOW,49.58,54.04,ON_TIME
DEL0018043,ORD0018043,42.51,MEDIUM,72.87,105.4,DELAYED
DEL0018044,ORD0018044,71.97,MEDIUM,123.38,132.79,ON_TIME
DEL0018045,ORD0018045,14.39,HIGH,24.67,46.02,SEVERELY_DELAYED
DEL0018046,ORD0018046,150.77,MEDIUM,258.46,300.52,DELAYED
DEL0018047,ORD0018047,169.66,LOW,290.85,260.1,ON_TIME
DEL0018048,ORD0018048,44.99,SEVERE,77.13,168.28,SEVERELY_DELAYED
DEL0018049,ORD0018049,62.22,HIGH,106.66,196.55,SEVERELY_DELAYED
DEL0018050,ORD0018050,70.37,SEVERE,120.63,281.45,SEVERELY_DELAYED
DEL0018051,ORD0018051,72.15,SEVERE,123.69,263.19,SEVERELY_DELAYED
DEL0018052,ORD0018052,79.1,HIGH,135.6,214.87,SEVERELY_DELAYED
DEL0018053,ORD0018053,34.8,MEDIUM,59.66,79.6,DELAYED
DEL0018054,ORD0018054,98.92,MEDIUM,169.58,197.82,DELAYED
DEL0018055,ORD0018055,86.95,HIGH,149.06,275.39,SEVERELY_DELAYED
DEL0018056,ORD0018056,12.03,MEDIUM,20.62,30.57,DELAYED
DEL0018057,ORD0018057,47.5,LOW,81.43,92.12,ON_TIME
DEL0018058,ORD0018058,91.72,SEVERE,157.23,299.44,SEVERELY_DELAYED
DEL0018059,ORD0018059,43.34,MEDIUM,74.3,105.95,DELAYED
DEL0018060,ORD0018060,47.0,MEDIUM,80.57,100.78,DELAYED
DEL0018061,ORD0018061,79.56,MEDIUM,136.39,187.89,DELAYED
DEL0018062,ORD0018062,53.54,LOW,91.78,92.65,ON_TIME
DEL0018063,ORD0018063,44.94,MEDIUM,77.04,91.41,DELAYED
DEL0018064,ORD0018064,36.79,HIGH,63.07,116.52,SEVERELY_DELAYED
DEL0018065,ORD0018065,96.59,LOW,165.58,176.91,ON_TIME
DEL0018066,ORD0018066,62.88,HIGH,107.79,149.53,DELAYED
DEL0018067,ORD0018067,61.57,LOW,105.55,111.61,ON_TIME
DEL0018068,ORD0018068,51.48,LOW,88.25,79.39,ON_TIME
DEL0018069,ORD0018069,81.11,MEDIUM,139.05,187.33,DELAYED
DEL0018070,ORD0018070,154.31,HIGH,264.53,454.63,SEVERELY_DELAYED
DEL0018071,ORD0018071,18.0,HIGH,30.86,52.95,SEVERELY_DELAYED
DEL0018072,ORD0018072,58.37,HIGH,100.06,140.53,DELAYED
DEL0018073,ORD0018073,46.02,HIGH,78.89,128.31,SEVERELY_DELAYED
DEL0018074,ORD0018074,108.63,LOW,186.22,189.04,ON_TIME
DEL0018075,ORD0018075,28.96,MEDIUM,49.65,57.75,DELAYED
DEL0018076,ORD0018076,46.14,MEDIUM,79.1,105.55,DELAYED
DEL0018077,ORD0018077,14.37,HIGH,24.63,34.32,DELAYED
DEL0018078,ORD0018078,20.73,LOW,35.54,37.39,ON_TIME
DEL0018079,ORD0018079,44.56,LOW,76.39,72.2,ON_TIME
DEL0018080,ORD0018080,58.65,SEVERE,100.54,224.23,SEVERELY_DELAYED
DEL0018081,ORD0018081,37.15,LOW,63.69,69.62,ON_TIME
DEL0018082,ORD0018082,43.23,SEVERE,74.11,178.95,SEVERELY_DELAYED
DEL0018083,ORD0018083,102.37,HIGH,175.49,322.6,SEVERELY_DELAYED
DEL0018084,ORD0018084,64.1,HIGH,109.89,196.46,SEVERELY_DELAYED
DEL0018085,ORD0018085,101.68,LOW,174.31,163.54,ON_TIME
DEL0018086,ORD0018086,145.53,MEDIUM,249.48,290.73,DELAYED
DEL0018087,ORD0018087,14.77,MEDIUM,25.32,29.75,DELAYED
DEL0018088,ORD0018088,35.9,MEDIUM,61.54,88.43,DELAYED
DEL0018089,ORD0018089,57.02,MEDIUM,97.75,119.15,DELAYED
DEL0018090,ORD0018090,100.36,SEVERE,172.05,378.83,SEVERELY_DELAYED
DEL0018091,ORD0018091,26.55,SEVERE,45.51,85.8,SEVERELY_DELAYED
DEL0018092,ORD0018092,40.1,LOW,68.74,66.52,ON_TIME
DEL0018093,ORD0018093,56.47,HIGH,96.81,160.15,SEVERELY_DELAYED
DEL0018094,ORD0018094,76.72,HIGH,131.52,212.36,SEVERELY_DELAYED
DEL0018095,ORD0018095,18.96,LOW,32.5,30.55,ON_TIME
DEL0018096,ORD0018096,76.42,SEVERE,131.01,245.59,SEVERELY_DELAYED
DEL0018097,ORD0018097,25.77,MEDIUM,44.18,63.03,DELAYED
DEL0018098,ORD0018098,15.5,MEDIUM,26.57,32.78,DELAYED
DEL0018099,ORD0018099,43.75,HIGH,75.0,113.3,SEVERELY_DELAYED
DEL0018100,ORD0018100,20.0,LOW,34.29,37.27,ON_TIME
DEL0018101,ORD0018101,82.33,HIGH,141.14,201.32,DELAYED
DEL0018102,ORD0018102,36.83,MEDIUM,63.14,89.32,DELAYED
DEL0018103,ORD0018103,48.68,MEDIUM,83.45,100.71,DELAYED
DEL0018104,ORD0018104,88.78,LOW,152.19,182.44,DELAYED
DEL0018105,ORD0018105,38.83,MEDIUM,66.57,77.48,DELAYED
DEL0018106,ORD0018106,127.4,LOW,218.4,197.33,ON_TIME
DEL0018107,ORD0018107,21.87,MEDIUM,37.49,52.37,DELAYED
DEL0018108,ORD0018108,85.43,MEDIUM,146.45,188.47,DELAYED
DEL0018109,ORD0018109,44.64,LOW,76.53,81.45,ON_TIME
DEL0018110,ORD0018110,47.48,LOW,81.39,70.63,ON_TIME
DEL0018111,ORD0018111,8.04,MEDIUM,13.78,15.01,ON_TIME
DEL0018112,ORD0018112,45.71,MEDIUM,78.36,97.03,DELAYED
DEL0018113,ORD0018113,51.61,MEDIUM,88.47,113.27,DELAYED
DEL0018114,ORD0018114,120.92,HIGH,207.29,357.6,SEVERELY_DELAYED
DEL0018115,ORD0018115,202.42,HIGH,347.01,500.26,DELAYED
DEL0018116,ORD0018116,22.53,MEDIUM,38.62,50.37,DELAYED
DEL0018117,ORD0018117,32.85,MEDIUM,56.31,81.38,DELAYED
DEL0018118,ORD0018118,20.1,SEVERE,34.46,64.61,SEVERELY_DELAYED
DEL0018119,ORD0018119,21.96,MEDIUM,37.65,50.4,DELAYED
DEL0018120,ORD0018120,36.58,MEDIUM,62.71,91.85,DELAYED
DEL0018121,ORD0018121,61.14,MEDIUM,104.81,147.18,DELAYED
DEL0018122,ORD0018122,49.18,HIGH,84.31,144.84,SEVERELY_DELAYED
DEL0018123,ORD0018123,77.86,HIGH,133.47,201.04,SEVERELY_DELAYED
DEL0018124,ORD0018124,53.5,HIGH,91.71,169.3,SEVERELY_DELAYED
DEL0018125,ORD0018125,139.42,LOW,239.01,208.77,ON_TIME
DEL0018126,ORD0018126,30.49,LOW,52.27,45.89,ON_TIME
DEL0018127,ORD0018127,74.11,SEVERE,127.05,318.6,SEVERELY_DELAYED
DEL0018128,ORD0018128,76.67,LOW,131.43,120.56,ON_TIME
DEL0018129,ORD0018129,12.87,HIGH,22.06,38.14,SEVERELY_DELAYED
DEL0018130,ORD0018130,32.33,SEVERE,55.42,120.3,SEVERELY_DELAYED
DEL0018131,ORD0018131,21.18,MEDIUM,36.31,51.55,DELAYED
DEL0018132,ORD0018132,44.15,HIGH,75.69,105.28,DELAYED
DEL0018133,ORD0018133,23.39,HIGH,40.1,63.1,SEVERELY_DELAYED
DEL0018134,ORD0018134,46.75,MEDIUM,80.14,97.19,DELAYED
DEL0018135,ORD0018135,71.09,HIGH,121.87,174.8,DELAYED
DEL0018136,ORD0018136,17.92,MEDIUM,30.72,39.04,DELAYED
DEL0018137,ORD0018137,56.53,MEDIUM,96.91,135.76,DELAYED
DEL0018138,ORD0018138,44.42,MEDIUM,76.15,87.19,ON_TIME
DEL0018139,ORD0018139,128.12,LOW,219.63,224.73,ON_TIME
DEL0018140,ORD0018140,67.02,MEDIUM,114.89,171.75,DELAYED
DEL0018141,ORD0018141,41.91,HIGH,71.85,118.47,SEVERELY_DELAYED
DEL0018142,ORD0018142,80.26,MEDIUM,137.59,166.75,DELAYED
DEL0018143,ORD0018143,67.74,HIGH,116.13,159.15,DELAYED
DEL0018144,ORD0018144,15.22,MEDIUM,26.09,37.97,DELAYED
DEL0018145,ORD0018145,15.71,MEDIUM,26.93,30.05,ON_TIME
DEL0018146,ORD0018146,78.27,MEDIUM,134.18,156.77,DELAYED
DEL0018147,ORD0018147,57.57,MEDIUM,98.69,114.57,DELAYED
DEL0018148,ORD0018148,10.64,LOW,18.24,19.41,ON_TIME
DEL0018149,ORD0018149,29.32,SEVERE,50.26,126.07,SEVERELY_DELAYED
DEL0018150,ORD0018150,38.41,HIGH,65.85,100.71,SEVERELY_DELAYED
DEL0018151,ORD0018151,109.93,LOW,188.45,166.82,ON_TIME
DEL0018152,ORD0018152,16.35,MEDIUM,28.03,33.65,DELAYED
DEL0018153,ORD0018153,69.94,MEDIUM,119.9,153.56,DELAYED
DEL0018154,ORD0018154,30.75,MEDIUM,52.71,60.66,DELAYED
DEL0018155,ORD0018155,151.01,MEDIUM,258.87,319.49,DELAYED
DEL0018156,ORD0018156,110.72,HIGH,189.81,336.04,SEVERELY_DELAYED
DEL0018157,ORD0018157,96.32,SEVERE,165.12,425.81,SEVERELY_DELAYED
DEL0018158,ORD0018158,36.36,MEDIUM,62.33,69.66,ON_TIME
DEL0018159,ORD0018159,53.57,MEDIUM,91.83,115.24,DELAYED
DEL0018160,ORD0018160,52.28,HIGH,89.62,157.22,SEVERELY_DELAYED
DEL0018161,ORD0018161,4.09,LOW,7.01,6.7,ON_TIME
DEL0018162,ORD0018162,73.42,HIGH,125.86,171.31,DELAYED
DEL0018163,ORD0018163,29.62,HIGH,50.78,88.48,SEVERELY_DELAYED
DEL0018164,ORD0018164,68.32,MEDIUM,117.12,156.25,DELAYED
DEL0018165,ORD0018165,31.32,HIGH,53.69,85.67,SEVERELY_DELAYED
DEL0018166,ORD0018166,28.46,MEDIUM,48.79,52.02,ON_TIME
DEL0018167,ORD0018167,49.2,HIGH,84.34,152.88,SEVERELY_DELAYED
DEL0018168,ORD0018168,62.02,HIGH,106.32,146.99,DELAYED
DEL0018169,ORD0018169,34.55,MEDIUM,59.23,87.37,DELAYED
DEL0018170,ORD0018170,21.06,MEDIUM,36.1,48.21,DELAYED
DEL0018171,ORD0018171,48.97,HIGH,83.95,121.75,DELAYED
DEL0018172,ORD0018172,65.78,LOW,112.77,129.87,DELAYED
DEL0018173,ORD0018173,18.15,HIGH,31.11,48.88,SEVERELY_DELAYED
DEL0018174,ORD0018174,35.49,HIGH,60.84,111.75,SEVERELY_DELAYED
DEL0018175,ORD0018175,50.3,SEVERE,86.23,203.84,SEVERELY_DELAYED
DEL0018176,ORD0018176,56.93,LOW,97.59,116.82,DELAYED
DEL0018177,ORD0018177,52.97,HIGH,90.81,166.94,SEVERELY_DELAYED
DEL0018178,ORD0018178,10.32,MEDIUM,17.69,19.55,ON_TIME
DEL0018179,ORD0018179,41.62,HIGH,71.35,130.04,SEVERELY_DELAYED
DEL0018180,ORD0018180,20.76,MEDIUM,35.59,50.19,DELAYED
DEL0018181,ORD0018181,22.94,MEDIUM,39.33,44.68,ON_TIME
DEL0018182,ORD0018182,24.57,HIGH,42.12,69.12,SEVERELY_DELAYED
DEL0018183,ORD0018183,44.87,HIGH,76.92,108.61,DELAYED
DEL0018184,ORD0018184,31.05,HIGH,53.23,79.25,DELAYED
DEL0018185,ORD0018185,29.35,MEDIUM,50.31,58.44,DELAYED
DEL0018186,ORD0018186,68.17,LOW,116.86,137.27,DELAYED
DEL0018187,ORD0018187,89.13,HIGH,152.79,212.76,DELAYED
DEL0018188,ORD0018188,30.46,LOW,52.22,50.11,ON_TIME
DEL0018189,ORD0018189,59.36,MEDIUM,101.76,114.57,ON_TIME
DEL0018190,ORD0018190,12.33,LOW,21.14,21.04,ON_TIME
DEL0018191,ORD0018191,110.88,MEDIUM,190.08,278.73,DELAYED
DEL0018192,ORD0018192,108.69,MEDIUM,186.33,248.27,DELAYED
DEL0018193,ORD0018193,121.33,MEDIUM,207.99,243.96,DELAYED
DEL0018194,ORD0018194,26.94,MEDIUM,46.18,53.33,DELAYED
DEL0018195,ORD0018195,48.08,MEDIUM,82.42,103.55,DELAYED
DEL0018196,ORD0018196,178.7,LOW,306.34,329.08,ON_TIME
DEL0018197,ORD0018197,63.93,LOW,109.59,102.0,ON_TIME
DEL0018198,ORD0018198,75.72,MEDIUM,129.81,171.45,DELAYED
DEL0018199,ORD0018199,106.83,HIGH,183.14,342.09,SEVERELY_DELAYED
DEL0018200,ORD0018200,162.67,MEDIUM,278.86,400.56,DELAYED
DEL0018201,ORD0018201,68.89,LOW,118.1,106.53,ON_TIME
DEL0018202,ORD0018202,23.89,MEDIUM,40.95,56.61,DELAYED
DEL0018203,ORD0018203,46.94,HIGH,80.47,144.08,SEVERELY_DELAYED
DEL0018204,ORD0018204,22.88,LOW,39.22,37.83,ON_TIME
DEL0018205,ORD0018205,18.85,MEDIUM,32.31,47.47,DELAYED
DEL0018206,ORD0018206,30.39,LOW,52.1,59.32,ON_TIME
DEL0018207,ORD0018207,25.36,HIGH,43.47,70.95,SEVERELY_DELAYED
DEL0018208,ORD0018208,80.12,SEVERE,137.35,288.08,SEVERELY_DELAYED
DEL0018209,ORD0018209,26.73,MEDIUM,45.82,60.61,DELAYED
DEL0018210,ORD0018210,134.74,MEDIUM,230.98,273.34,DELAYED
DEL0018211,ORD0018211,46.25,HIGH,79.29,126.56,SEVERELY_DELAYED
DEL0018212,ORD0018212,27.8,HIGH,47.66,67.44,DELAYED
DEL0018213,ORD0018213,119.85,SEVERE,205.46,490.12,SEVERELY_DELAYED
DEL0018214,ORD0018214,23.66,MEDIUM,40.56,60.19,DELAYED
DEL0018215,ORD0018215,94.12,HIGH,161.35,236.91,DELAYED
DEL0018216,ORD0018216,52.34,MEDIUM,89.73,119.05,DELAYED
DEL0018217,ORD0018217,45.07,HIGH,77.26,114.23,DELAYED
DEL0018218,ORD0018218,152.17,HIGH,260.86,422.49,SEVERELY_DELAYED
DEL0018219,ORD0018219,63.05,HIGH,108.09,153.9,DELAYED
DEL0018220,ORD0018220,90.6,HIGH,155.31,224.97,DELAYED
DEL0018221,ORD0018221,76.95,HIGH,131.91,225.35,SEVERELY_DELAYED
DEL0018222,ORD0018222,31.66,MEDIUM,54.27,63.72,DELAYED
DEL0018223,ORD0018223,32.56,LOW,55.82,50.06,ON_TIME
DEL0018224,ORD0018224,21.46,HIGH,36.79,69.76,SEVERELY_DELAYED
DEL0018225,ORD0018225,43.79,MEDIUM,75.07,104.98,DELAYED
DEL0018226,ORD0018226,66.11,MEDIUM,113.33,156.63,DELAYED
DEL0018227,ORD0018227,124.3,SEVERE,213.09,408.86,SEVERELY_DELAYED
DEL0018228,ORD0018228,64.06,MEDIUM,109.82,141.27,DELAYED
DEL0018229,ORD0018229,56.28,LOW,96.48,100.14,ON_TIME
DEL0018230,ORD0018230,54.65,SEVERE,93.69,208.33,SEVERELY_DELAYED
DEL0018231,ORD0018231,102.68,MEDIUM,176.02,195.15,ON_TIME
DEL0018232,ORD0018232,48.83,LOW,83.71,98.54,DELAYED
DEL0018233,ORD0018233,105.96,MEDIUM,181.65,243.17,DELAYED
DEL0018234,ORD0018234,135.42,HIGH,232.15,341.49,DELAYED
DEL0018235,ORD0018235,13.79,HIGH,23.64,39.94,SEVERELY_DELAYED
DEL0018236,ORD0018236,123.95,MEDIUM,212.49,279.83,DELAYED
DEL0018237,ORD0018237,46.53,MEDIUM,79.77,88.33,ON_TIME
DEL0018238,ORD0018238,54.39,HIGH,93.24,172.57,SEVERELY_DELAYED
DEL0018239,ORD0018239,26.67,MEDIUM,45.72,65.44,DELAYED
DEL0018240,ORD0018240,40.92,LOW,70.15,60.92,ON_TIME
DEL0018241,ORD0018241,35.63,SEVERE,61.08,130.95,SEVERELY_DELAYED
DEL0018242,ORD0018242,58.76,SEVERE,100.73,210.73,SEVERELY_DELAYED
DEL0018243,ORD0018243,39.49,MEDIUM,67.7,95.73,DELAYED
DEL0018244,ORD0018244,26.31,HIGH,45.1,80.14,SEVERELY_DELAYED
DEL0018245,ORD0018245,79.43,MEDIUM,136.17,177.49,DELAYED
DEL0018246,ORD0018246,71.64,MEDIUM,122.81,135.65,ON_TIME
DEL0018247,ORD0018247,62.77,MEDIUM,107.61,120.95,ON_TIME
DEL0018248,ORD0018248,67.42,HIGH,115.58,176.49,SEVERELY_DELAYED
DEL0018249,ORD0018249,109.92,LOW,188.43,199.76,ON_TIME
DEL0018250,ORD0018250,63.43,MEDIUM,108.74,139.73,DELAYED
DEL0018251,ORD0018251,69.0,HIGH,118.29,181.86,SEVERELY_DELAYED
DEL0018252,ORD0018252,25.71,MEDIUM,44.07,50.4,ON_TIME
DEL0018253,ORD0018253,88.22,MEDIUM,151.23,194.98,DELAYED
DEL0018254,ORD0018254,58.23,MEDIUM,99.82,138.67,DELAYED
DEL0018255,ORD0018255,59.75,LOW,102.43,115.16,ON_TIME
DEL0018256,ORD0018256,65.32,LOW,111.98,115.73,ON_TIME
DEL0018257,ORD0018257,61.44,SEVERE,105.33,226.57,SEVERELY_DELAYED
DEL0018258,ORD0018258,19.44,LOW,33.33,31.59,ON_TIME
DEL0018259,ORD0018259,49.52,LOW,84.89,81.17,ON_TIME
DEL0018260,ORD0018260,28.9,MEDIUM,49.54,56.0,ON_TIME
DEL0018261,ORD0018261,55.11,MEDIUM,94.47,138.94,DELAYED
DEL0018262,ORD0018262,51.74,MEDIUM,88.7,121.42,DELAYED
DEL0018263,ORD0018263,28.84,MEDIUM,49.44,70.84,DELAYED
DEL0018264,ORD0018264,92.37,SEVERE,158.35,302.27,SEVERELY_DELAYED
DEL0018265,ORD0018265,52.62,MEDIUM,90.21,96.68,ON_TIME
DEL0018266,ORD0018266,47.51,HIGH,81.45,130.18,SEVERELY_DELAYED
DEL0018267,ORD0018267,17.04,MEDIUM,29.21,40.8,DELAYED
DEL0018268,ORD0018268,43.61,LOW,74.76,85.78,ON_TIME
DEL0018269,ORD0018269,60.77,LOW,104.18,96.04,ON_TIME
DEL0018270,ORD0018270,96.72,SEVERE,165.81,416.46,SEVERELY_DELAYED
DEL0018271,ORD0018271,44.7,HIGH,76.63,117.1,SEVERELY_DELAYED
DEL0018272,ORD0018272,63.33,LOW,108.57,117.99,ON_TIME
DEL0018273,ORD0018273,67.94,MEDIUM,116.47,135.69,DELAYED
DEL0018274,ORD0018274,24.71,HIGH,42.36,79.0,SEVERELY_DELAYED
DEL0018275,ORD0018275,113.4,LOW,194.4,166.82,ON_TIME
DEL0018276,ORD0018276,45.71,MEDIUM,78.36,95.55,DELAYED
DEL0018277,ORD0018277,19.23,SEVERE,32.97,71.38,SEVERELY_DELAYED
DEL0018278,ORD0018278,31.5,MEDIUM,54.0,74.17,DELAYED
DEL0018279,ORD0018279,19.41,MEDIUM,33.27,42.01,DELAYED
DEL0018280,ORD0018280,50.34,MEDIUM,86.3,97.46,ON_TIME
DEL0018281,ORD0018281,113.55,HIGH,194.66,311.09,SEVERELY_DELAYED
DEL0018282,ORD0018282,44.84,LOW,76.87,83.8,ON_TIME
DEL0018283,ORD0018283,21.56,SEVERE,36.96,91.2,SEVERELY_DELAYED
DEL0018284,ORD0018284,147.01,SEVERE,252.02,538.5,SEVERELY_DELAYED
DEL0018285,ORD0018285,23.05,LOW,39.51,46.41,DELAYED
DEL0018286,ORD0018286,101.69,LOW,174.33,193.36,ON_TIME
DEL0018287,ORD0018287,6.0,SEVERE,10.29,19.37,SEVERELY_DELAYED
DEL0018288,ORD0018288,37.43,MEDIUM,64.17,77.44,DELAYED
DEL0018289,ORD0018289,28.53,LOW,48.91,51.2,ON_TIME
DEL0018290,ORD0018290,41.99,HIGH,71.98,133.46,SEVERELY_DELAYED
DEL0018291,ORD0018291,85.61,LOW,146.76,158.3,ON_TIME
DEL0018292,ORD0018292,86.69,HIGH,148.61,275.8,SEVERELY_DELAYED
DEL0018293,ORD0018293,12.95,MEDIUM,22.2,33.07,DELAYED
DEL0018294,ORD0018294,86.39,SEVERE,148.1,298.51,SEVERELY_DELAYED
DEL0018295,ORD0018295,64.55,MEDIUM,110.66,129.89,DELAYED
DEL0018296,ORD0018296,84.95,HIGH,145.63,253.5,SEVERELY_DELAYED
DEL0018297,ORD0018297,39.08,SEVERE,66.99,140.03,SEVERELY_DELAYED
DEL0018298,ORD0018298,104.97,HIGH,179.95,343.12,SEVERELY_DELAYED
DEL0018299,ORD0018299,14.04,LOW,24.07,21.69,ON_TIME
DEL0018300,ORD0018300,38.43,MEDIUM,65.88,82.15,DELAYED
DEL0018301,ORD0018301,77.59,HIGH,133.01,237.21,SEVERELY_DELAYED
DEL0018302,ORD0018302,27.28,LOW,46.77,48.03,ON_TIME
DEL0018303,ORD0018303,37.64,SEVERE,64.53,129.44,SEVERELY_DELAYED
DEL0018304,ORD0018304,27.87,HIGH,47.78,85.26,SEVERELY_DELAYED
DEL0018305,ORD0018305,13.89,MEDIUM,23.81,25.67,ON_TIME
DEL0018306,ORD0018306,14.7,SEVERE,25.2,59.97,SEVERELY_DELAYED
DEL0018307,ORD0018307,57.04,SEVERE,97.78,244.48,SEVERELY_DELAYED
DEL0018308,ORD0018308,35.71,HIGH,61.22,92.74,SEVERELY_DELAYED
DEL0018309,ORD0018309,41.85,LOW,71.74,73.91,ON_TIME
DEL0018310,ORD0018310,52.23,MEDIUM,89.54,125.57,DELAYED
DEL0018311,ORD0018311,16.58,SEVERE,28.42,66.57,SEVERELY_DELAYED
DEL0018312,ORD0018312,50.99,MEDIUM,87.41,124.91,DELAYED
DEL0018313,ORD0018313,59.27,MEDIUM,101.61,149.29,DELAYED
DEL0018314,ORD0018314,43.03,HIGH,73.77,100.5,DELAYED
DEL0018315,ORD0018315,63.62,HIGH,109.06,151.64,DELAYED
DEL0018316,ORD0018316,21.34,HIGH,36.58,51.59,DELAYED
DEL0018317,ORD0018317,21.34,LOW,36.58,43.51,DELAYED
DEL0018318,ORD0018318,50.05,HIGH,85.8,138.42,SEVERELY_DELAYED
DEL0018319,ORD0018319,142.19,LOW,243.75,241.87,ON_TIME
DEL0018320,ORD0018320,91.71,HIGH,157.22,229.61,DELAYED
DEL0018321,ORD0018321,94.02,MEDIUM,161.18,225.6,DELAYED
DEL0018322,ORD0018322,33.68,MEDIUM,57.74,78.1,DELAYED
DEL0018323,ORD0018323,41.11,MEDIUM,70.47,97.85,DELAYED
DEL0018324,ORD0018324,46.56,SEVERE,79.82,179.31,SEVERELY_DELAYED
DEL0018325,ORD0018325,64.29,MEDIUM,110.21,162.71,DELAYED
DEL0018326,ORD0018326,76.9,MEDIUM,131.83,183.93,DELAYED
DEL0018327,ORD0018327,124.76,MEDIUM,213.87,280.93,DELAYED
DEL0018328,ORD0018328,35.57,MEDIUM,60.98,69.25,ON_TIME
DEL0018329,ORD0018329,67.31,LOW,115.39,124.0,ON_TIME
DEL0018330,ORD0018330,134.88,HIGH,231.22,326.81,DELAYED
DEL0018331,ORD0018331,27.02,LOW,46.32,45.4,ON_TIME
DEL0018332,ORD0018332,39.52,MEDIUM,67.75,76.14,ON_TIME
DEL0018333,ORD0018333,37.65,HIGH,64.54,117.0,SEVERELY_DELAYED
DEL0018334,ORD0018334,41.37,SEVERE,70.92,134.53,SEVERELY_DELAYED
DEL0018335,ORD0018335,31.43,HIGH,53.88,84.24,SEVERELY_DELAYED
DEL0018336,ORD0018336,48.27,LOW,82.75,95.02,ON_TIME
DEL0018337,ORD0018337,21.9,LOW,37.54,37.55,ON_TIME
DEL0018338,ORD0018338,156.0,LOW,267.43,230.04,ON_TIME
DEL0018339,ORD0018339,48.93,HIGH,83.88,122.3,DELAYED
DEL0018340,ORD0018340,41.81,LOW,71.67,75.3,ON_TIME
DEL0018341,ORD0018341,79.06,HIGH,135.53,188.99,DELAYED
DEL0018342,ORD0018342,60.44,LOW,103.61,113.97,ON_TIME
DEL0018343,ORD0018343,22.38,MEDIUM,38.37,49.97,DELAYED
DEL0018344,ORD0018344,36.32,SEVERE,62.26,130.61,SEVERELY_DELAYED
DEL0018345,ORD0018345,23.62,MEDIUM,40.49,53.08,DELAYED
DEL0018346,ORD0018346,72.62,HIGH,124.49,176.54,DELAYED
DEL0018347,ORD0018347,29.14,LOW,49.95,44.14,ON_TIME
DEL0018348,ORD0018348,104.71,MEDIUM,179.5,218.69,DELAYED
DEL0018349,ORD0018349,99.59,MEDIUM,170.73,208.99,DELAYED
DEL0018350,ORD0018350,40.44,SEVERE,69.33,169.64,SEVERELY_DELAYED
DEL0018351,ORD0018351,35.85,HIGH,61.46,108.25,SEVERELY_DELAYED
DEL0018352,ORD0018352,72.0,MEDIUM,123.43,150.23,DELAYED
DEL0018353,ORD0018353,229.09,MEDIUM,392.73,566.31,DELAYED
DEL0018354,ORD0018354,124.83,HIGH,213.99,365.81,SEVERELY_DELAYED
DEL0018355,ORD0018355,9.76,SEVERE,16.73,33.61,SEVERELY_DELAYED
DEL0018356,ORD0018356,23.81,LOW,40.82,35.62,ON_TIME
DEL0018357,ORD0018357,15.98,MEDIUM,27.39,34.67,DELAYED
